@relation movidId_ratesCount_avgRate

@attribute movie_id numeric
@attribute ratings_count numeric
@attribute rating_avg numeric

@data
13363, 159, 3.62
13537, 159, 3.23
14371, 159, 2.87
14608, 159, 3.5
16633, 159, 2.95
16839, 159, 2.98
17102, 159, 2.7
17599, 159, 3.78
154, 158, 2.94
379, 158, 2.63
382, 158, 3.08
801, 158, 2.66
1109, 158, 4.09
1197, 158, 2.59
2361, 158, 1.91
2543, 158, 2.84
2740, 158, 3.06
3171, 158, 2.99
3337, 158, 2.12
3353, 158, 2.77
3459, 158, 1.82
4382, 158, 3.5
4851, 158, 3.1
4908, 158, 3.37
5200, 158, 2.18
5372, 158, 2.65
5441, 158, 2.92
5741, 158, 2.58
6435, 158, 2.92
6561, 158, 2.75
7373, 158, 3.19
7558, 158, 2.15
7687, 158, 2.85
8435, 158, 2.34
8929, 158, 3.02
9248, 158, 3.18
9789, 158, 3.36
10001, 158, 3.8
11867, 158, 3.03
12801, 158, 2.88
13117, 158, 3.02
13225, 158, 2.96
13766, 158, 3.55
13939, 158, 3.11
16170, 158, 2.71
16474, 158, 2.74
17116, 158, 3.03
17143, 158, 1.89
17145, 158, 3.29
17300, 158, 1.72
277, 157, 3.45
506, 157, 2.8
854, 157, 2.17
1341, 157, 3.06
2952, 157, 3.04
3074, 157, 3.4
3694, 157, 2.9
5256, 157, 2.81
6282, 157, 2.54
6483, 157, 3.43
6719, 157, 3.68
6885, 157, 2.86
7300, 157, 2.79
7535, 157, 2.89
7593, 157, 2.89
8063, 157, 3.04
8464, 157, 2.49
8917, 157, 2.01
9357, 157, 2.87
9371, 157, 3.27
9612, 157, 3.57
9643, 157, 3.44
10826, 157, 2.94
11224, 157, 3.12
11365, 157, 3.02
11640, 157, 2.91
12013, 157, 1.99
12167, 157, 2.28
12276, 157, 2.71
12908, 157, 3.04
13202, 157, 3.0
13237, 157, 2.29
13730, 157, 2.69
14207, 157, 2.04
14851, 157, 2.83
15406, 157, 4.16
16029, 157, 3.46
17166, 157, 3.11
530, 156, 2.43
546, 156, 2.6
1192, 156, 2.9
1896, 156, 2.72
2087, 156, 2.17
3002, 156, 3.12
3457, 156, 3.31
3609, 156, 3.79
3732, 156, 2.44
4006, 156, 2.94
4083, 156, 3.08
4142, 156, 3.76
4879, 156, 3.01
5866, 156, 2.85
6457, 156, 2.94
7174, 156, 2.47
9282, 156, 3.13
10050, 156, 2.7
11816, 156, 3.06
11947, 156, 3.39
12296, 156, 2.69
12571, 156, 2.6
13075, 156, 2.37
13085, 156, 2.53
13395, 156, 3.04
14570, 156, 3.74
15301, 156, 3.04
15494, 156, 2.97
15524, 156, 2.37
15713, 156, 3.17
16003, 156, 2.73
17021, 156, 3.72
17037, 156, 2.85
17159, 156, 3.79
17258, 156, 3.72
17278, 156, 2.74
17640, 156, 3.13
583, 155, 3.3
1183, 155, 2.14
1908, 155, 3.05
2079, 155, 2.83
2121, 155, 3.15
4788, 155, 2.08
4917, 155, 2.07
5126, 155, 2.37
5404, 155, 3.61
5593, 155, 2.94
5770, 155, 3.0
6128, 155, 2.78
6676, 155, 3.14
7329, 155, 2.43
7988, 155, 2.57
8144, 155, 3.37
8415, 155, 3.14
9200, 155, 2.91
10064, 155, 3.03
10990, 155, 3.13
11086, 155, 2.86
11280, 155, 3.41
11402, 155, 3.06
11761, 155, 2.95
12120, 155, 2.55
12251, 155, 2.99
12954, 155, 3.15
14400, 155, 2.96
15232, 155, 3.73
15354, 155, 3.75
15593, 155, 2.69
15993, 155, 3.18
16009, 155, 2.56
17032, 155, 2.89
196, 154, 3.47
800, 154, 2.38
1334, 154, 2.54
1568, 154, 2.58
3399, 154, 2.12
3504, 154, 3.02
4668, 154, 2.81
4859, 154, 3.25
4921, 154, 2.99
5331, 154, 3.08
5769, 154, 2.84
5913, 154, 3.09
6767, 154, 2.84
6878, 154, 3.56
7143, 154, 2.84
7845, 154, 3.03
7982, 154, 2.05
8519, 154, 3.06
8686, 154, 2.69
8952, 154, 2.31
9103, 154, 2.85
9851, 154, 3.17
9912, 154, 2.53
10803, 154, 3.27
11373, 154, 2.31
11611, 154, 2.79
12597, 154, 2.77
13777, 154, 2.51
13992, 154, 2.86
14038, 154, 2.81
14285, 154, 2.94
14794, 154, 2.82
15508, 154, 2.94
15625, 154, 3.19
15845, 154, 2.14
16004, 154, 3.03
16345, 154, 2.84
16897, 154, 3.36
16898, 154, 2.94
16916, 154, 2.97
17209, 154, 2.6
17408, 154, 3.35
17691, 154, 4.16
544, 153, 3.65
932, 153, 2.29
1361, 153, 2.79
1643, 153, 3.09
1742, 153, 3.37
1755, 153, 2.49
2765, 153, 3.06
2979, 153, 3.48
3235, 153, 2.59
3726, 153, 3.2
4195, 153, 3.55
4654, 153, 2.0
4835, 153, 2.6
4882, 153, 3.21
4941, 153, 2.84
5134, 153, 3.23
6141, 153, 3.11
6414, 153, 2.88
6954, 153, 2.82
7035, 153, 3.25
7123, 153, 2.49
8565, 153, 2.41
8639, 153, 2.58
9333, 153, 2.32
9506, 153, 3.79
11494, 153, 1.94
11568, 153, 2.35
11950, 153, 2.73
12078, 153, 3.62
12394, 153, 3.02
12750, 153, 2.64
12797, 153, 3.64
13259, 153, 2.97
13715, 153, 3.06
13731, 153, 2.76
13862, 153, 3.22
13872, 153, 2.9
14447, 153, 3.86
14615, 153, 3.78
14693, 153, 3.08
16518, 153, 3.05
17288, 153, 3.14
1002, 152, 3.45
1859, 152, 3.07
2562, 152, 2.07
2634, 152, 3.66
3019, 152, 3.78
4107, 152, 2.88
5030, 152, 2.27
5885, 152, 3.03
5914, 152, 2.97
5978, 152, 3.43
7654, 152, 3.68
7675, 152, 3.04
8125, 152, 3.09
8548, 152, 2.7
8661, 152, 3.12
8772, 152, 2.61
9258, 152, 2.95
9446, 152, 2.16
11189, 152, 3.51
12318, 152, 3.8
13256, 152, 2.39
13487, 152, 3.05
13797, 152, 2.65
14605, 152, 2.65
14854, 152, 3.14
15061, 152, 2.89
16367, 152, 2.97
16528, 152, 3.38
16957, 152, 2.62
1431, 151, 2.95
2377, 151, 2.7
2915, 151, 2.8
4808, 151, 3.55
5573, 151, 3.54
7200, 151, 2.93
8061, 151, 3.38
8208, 151, 2.95
8491, 151, 2.09
8546, 151, 2.75
8702, 151, 2.93
8978, 151, 2.09
9790, 151, 2.99
9806, 151, 3.05
10443, 151, 3.24
12020, 151, 2.27
12166, 151, 2.97
12616, 151, 1.84
12796, 151, 2.35
13243, 151, 2.74
14684, 151, 3.13
15920, 151, 3.08
17034, 151, 1.87
17568, 151, 3.03
355, 150, 2.0
841, 150, 2.96
1701, 150, 2.67
1876, 150, 2.83
2821, 150, 2.97
3497, 150, 2.85
4537, 150, 2.65
4984, 150, 3.35
5266, 150, 2.64
6121, 150, 3.03
6713, 150, 2.48
7261, 150, 3.16
8231, 150, 3.43
8988, 150, 2.75
9665, 150, 3.5
9793, 150, 3.11
9932, 150, 2.43
10524, 150, 3.4
11540, 150, 2.69
11581, 150, 3.09
11782, 150, 3.38
11827, 150, 2.56
11880, 150, 3.21
12268, 150, 3.28
12437, 150, 2.58
12809, 150, 3.11
13369, 150, 3.53
13800, 150, 3.23
14157, 150, 2.93
14575, 150, 2.69
14649, 150, 3.02
14987, 150, 3.07
16159, 150, 3.0
16483, 150, 2.76
17327, 150, 2.11
17710, 150, 2.07
332, 149, 2.26
335, 149, 2.18
1388, 149, 2.77
1449, 149, 2.28
1663, 149, 2.68
1995, 149, 2.56
2184, 149, 2.89
3087, 149, 2.98
3108, 149, 3.07
4090, 149, 3.54
5550, 149, 2.79
5973, 149, 2.64
6139, 149, 3.7
6167, 149, 3.14
6668, 149, 2.62
7011, 149, 2.98
7026, 149, 2.93
7054, 149, 2.45
7325, 149, 2.32
8119, 149, 2.26
8240, 149, 3.19
8381, 149, 2.62
9161, 149, 2.57
9369, 149, 2.85
9488, 149, 2.49
10917, 149, 3.44
11434, 149, 2.88
12046, 149, 3.67
12474, 149, 3.09
13246, 149, 2.77
13414, 149, 2.93
14275, 149, 3.34
14609, 149, 3.61
15904, 149, 2.71
17651, 149, 3.13
17734, 149, 3.4
372, 148, 2.39
1993, 148, 2.21
2373, 148, 2.89
2563, 148, 2.49
2777, 148, 2.63
3032, 148, 3.94
4243, 148, 3.03
4728, 148, 2.84
6046, 148, 2.99
6210, 148, 2.87
6253, 148, 2.94
6479, 148, 2.6
6601, 148, 2.99
7283, 148, 3.63
8610, 148, 2.74
8649, 148, 2.95
8734, 148, 1.86
9910, 148, 3.04
10201, 148, 3.53
11549, 148, 3.25
11731, 148, 3.12
11920, 148, 2.84
12143, 148, 2.18
12388, 148, 2.34
14197, 148, 2.79
14294, 148, 3.08
16115, 148, 3.22
16179, 148, 2.84
17080, 148, 3.0
17101, 148, 2.56
17620, 148, 2.84
61, 147, 2.95
1680, 147, 3.05
2270, 147, 2.86
2720, 147, 2.98
2963, 147, 3.33
4939, 147, 2.99
5167, 147, 3.19
5335, 147, 3.16
5689, 147, 3.05
6069, 147, 2.83
6208, 147, 1.73
6297, 147, 2.7
6705, 147, 1.83
7567, 147, 2.5
7969, 147, 3.44
8738, 147, 3.41
8816, 147, 2.78
9797, 147, 2.86
10045, 147, 2.96
10723, 147, 2.16
10793, 147, 2.69
10829, 147, 2.61
10875, 147, 2.72
11006, 147, 3.01
11358, 147, 2.38
13045, 147, 2.33
13116, 147, 2.91
13354, 147, 1.5
14353, 147, 3.07
14418, 147, 4.01
17285, 147, 3.16
611, 146, 2.03
905, 146, 2.0
1131, 146, 2.01
1516, 146, 2.23
1587, 146, 4.37
1883, 146, 2.87
2215, 146, 3.11
2571, 146, 3.4
2818, 146, 3.64
2904, 146, 3.38
3877, 146, 2.8
3918, 146, 2.96
4615, 146, 2.57
4760, 146, 2.42
5690, 146, 3.05
5763, 146, 2.47
6800, 146, 2.79
7020, 146, 3.34
7151, 146, 2.88
7232, 146, 2.08
7263, 146, 3.23
8482, 146, 3.72
8866, 146, 2.95
8968, 146, 2.8
9017, 146, 2.8
9783, 146, 2.25
9999, 146, 2.08
10441, 146, 3.53
10470, 146, 3.17
10665, 146, 2.63
10950, 146, 2.14
11116, 146, 3.12
11299, 146, 3.29
11448, 146, 2.88
11561, 146, 2.29
13689, 146, 2.51
13816, 146, 3.82
14180, 146, 3.0
16224, 146, 3.47
16489, 146, 3.11
17362, 146, 2.66
2, 145, 3.56
525, 145, 2.03
1534, 145, 3.41
1584, 145, 3.79
1653, 145, 2.76
2058, 145, 2.63
3346, 145, 3.89
4915, 145, 3.58
5115, 145, 3.03
6325, 145, 2.86
6662, 145, 2.95
6981, 145, 3.24
7460, 145, 3.12
9349, 145, 2.17
9799, 145, 2.97
9883, 145, 2.83
10009, 145, 3.3
11269, 145, 1.68
11327, 145, 2.95
11430, 145, 1.87
11757, 145, 2.4
12330, 145, 2.52
12656, 145, 3.01
13163, 145, 3.27
13238, 145, 3.07
13250, 145, 2.45
13538, 145, 2.75
13541, 145, 2.9
13680, 145, 2.7
13861, 145, 3.04
15074, 145, 2.5
15292, 145, 2.99
16289, 145, 3.82
17567, 145, 2.68
321, 144, 2.72
651, 144, 2.94
1537, 144, 2.96
1675, 144, 3.36
2417, 144, 2.74
2629, 144, 3.05
2736, 144, 3.88
3793, 144, 2.06
3832, 144, 2.85
4277, 144, 3.22
4309, 144, 3.2
5555, 144, 2.97
5669, 144, 3.39
6316, 144, 3.0
6346, 144, 2.3
6471, 144, 2.8
7508, 144, 2.65
7550, 144, 2.64
7678, 144, 3.28
7839, 144, 1.97
8401, 144, 2.05
8458, 144, 3.22
8737, 144, 3.33
8949, 144, 2.78
9122, 144, 3.13
9561, 144, 2.64
10845, 144, 2.98
11306, 144, 3.19
11766, 144, 2.47
11769, 144, 3.05
12241, 144, 2.03
12614, 144, 3.06
12621, 144, 2.96
12776, 144, 3.32
13221, 144, 1.97
13260, 144, 2.2
13452, 144, 2.33
13693, 144, 2.83
13758, 144, 2.78
14142, 144, 3.28
14647, 144, 2.46
15510, 144, 2.12
16254, 144, 2.28
16277, 144, 2.69
16560, 144, 3.14
16963, 144, 2.53
17108, 144, 3.0
17367, 144, 2.51
1410, 143, 2.85
1474, 143, 2.89
2247, 143, 2.19
2309, 143, 2.76
2382, 143, 2.47
2427, 143, 2.88
2438, 143, 2.31
3302, 143, 3.01
3653, 143, 3.22
3931, 143, 3.09
3940, 143, 3.27
4235, 143, 2.76
6100, 143, 3.22
7447, 143, 3.17
7468, 143, 2.99
7796, 143, 2.13
7862, 143, 3.85
8443, 143, 4.15
8490, 143, 2.83
9213, 143, 3.13
9413, 143, 3.02
9610, 143, 3.04
10048, 143, 3.33
11381, 143, 2.55
11668, 143, 3.24
12484, 143, 2.31
12491, 143, 2.73
12516, 143, 2.45
13397, 143, 1.85
13544, 143, 2.73
13793, 143, 2.85
13812, 143, 2.66
13901, 143, 2.9
13987, 143, 2.6
15480, 143, 4.09
15543, 143, 3.34
15866, 143, 2.9
16141, 143, 2.78
4, 142, 2.74
354, 142, 2.28
614, 142, 3.08
813, 142, 3.27
1010, 142, 2.96
1239, 142, 2.63
1261, 142, 3.11
2145, 142, 3.57
2268, 142, 2.94
2446, 142, 3.12
2596, 142, 2.65
3566, 142, 2.3
3683, 142, 2.32
3902, 142, 3.46
4611, 142, 2.49
4729, 142, 2.89
6380, 142, 2.58
6496, 142, 2.66
7092, 142, 2.25
7794, 142, 3.11
8006, 142, 3.01
8611, 142, 2.42
8681, 142, 2.94
8704, 142, 2.99
8925, 142, 3.78
8947, 142, 3.02
9404, 142, 3.18
9597, 142, 2.53
9678, 142, 3.72
9726, 142, 3.37
9760, 142, 3.43
10681, 142, 3.06
10727, 142, 2.68
11129, 142, 3.32
11151, 142, 2.27
11203, 142, 3.12
11409, 142, 3.11
12982, 142, 3.58
13464, 142, 2.03
13491, 142, 3.43
13961, 142, 3.06
13994, 142, 3.21
14081, 142, 3.27
14201, 142, 2.99
14486, 142, 3.45
14866, 142, 2.73
15022, 142, 3.25
15069, 142, 3.35
15977, 142, 3.11
16109, 142, 3.08
16189, 142, 2.61
16594, 142, 2.83
17060, 142, 2.96
17213, 142, 3.67
635, 141, 2.65
946, 141, 2.48
1349, 141, 3.39
1662, 141, 2.98
2233, 141, 1.99
2830, 141, 2.76
3785, 141, 3.18
4024, 141, 2.94
4059, 141, 2.51
4075, 141, 3.28
4313, 141, 3.48
4365, 141, 2.45
4957, 141, 2.91
5051, 141, 3.67
5165, 141, 3.23
5450, 141, 2.91
5586, 141, 2.68
6065, 141, 2.34
6108, 141, 2.96
6116, 141, 3.02
6143, 141, 3.05
6714, 141, 3.67
7353, 141, 2.11
7449, 141, 3.8
7527, 141, 2.85
7734, 141, 2.51
8450, 141, 3.01
8509, 141, 2.57
9040, 141, 4.01
9341, 141, 2.57
10192, 141, 2.89
10587, 141, 2.28
10878, 141, 3.49
11437, 141, 2.54
11438, 141, 3.65
12644, 141, 2.17
12655, 141, 2.21
13690, 141, 3.17
14085, 141, 2.87
15328, 141, 3.07
15637, 141, 2.15
16333, 141, 3.06
16403, 141, 3.11
16804, 141, 2.38
16965, 141, 3.55
17139, 141, 3.15
1147, 140, 2.74
2437, 140, 2.18
3230, 140, 2.86
3788, 140, 2.5
4000, 140, 2.34
4023, 140, 2.06
5044, 140, 3.16
5062, 140, 2.94
5070, 140, 2.96
5147, 140, 2.91
5490, 140, 3.67
5950, 140, 2.59
6402, 140, 2.81
7279, 140, 3.11
7489, 140, 2.74
8856, 140, 2.06
9579, 140, 2.91
9846, 140, 3.2
9871, 140, 2.41
10376, 140, 3.64
10377, 140, 1.75
10534, 140, 2.76
11115, 140, 2.73
11117, 140, 3.63
11695, 140, 3.16
11866, 140, 2.41
12457, 140, 2.63
13265, 140, 3.11
13498, 140, 2.81
14798, 140, 2.76
14901, 140, 2.34
16160, 140, 1.75
17430, 140, 2.28
1442, 139, 3.54
2027, 139, 2.94
2702, 139, 3.22
3514, 139, 2.91
3754, 139, 2.61
5034, 139, 2.49
5269, 139, 3.37
5606, 139, 2.61
6733, 139, 3.25
7380, 139, 2.98
7816, 139, 2.7
8058, 139, 2.88
8170, 139, 2.4
8844, 139, 3.4
10557, 139, 3.23
11349, 139, 2.63
11870, 139, 2.88
11989, 139, 3.2
13345, 139, 2.41
13443, 139, 3.38
15131, 139, 3.34
15338, 139, 3.12
15725, 139, 3.09
15728, 139, 1.75
16195, 139, 2.77
16665, 139, 2.11
17124, 139, 1.68
17325, 139, 3.53
17755, 139, 3.17
434, 138, 3.48
683, 138, 2.93
1019, 138, 2.44
1763, 138, 2.21
2035, 138, 2.66
2392, 138, 3.55
2502, 138, 2.96
2614, 138, 2.06
2722, 138, 1.99
2846, 138, 2.09
2854, 138, 2.8
3698, 138, 2.37
4188, 138, 3.31
4858, 138, 3.03
5038, 138, 2.46
5677, 138, 3.17
6183, 138, 2.86
7201, 138, 2.22
7672, 138, 3.17
7720, 138, 2.69
7872, 138, 3.3
8335, 138, 3.1
9153, 138, 1.79
10756, 138, 3.08
11339, 138, 2.74
11832, 138, 3.6
12148, 138, 2.91
13152, 138, 3.59
13344, 138, 3.31
14573, 138, 2.62
14592, 138, 2.65
15077, 138, 3.21
15258, 138, 3.25
16249, 138, 3.54
16282, 138, 2.66
16381, 138, 2.75
16430, 138, 2.2
16976, 138, 3.51
450, 137, 3.35
592, 137, 2.0
870, 137, 2.36
1052, 137, 3.11
1868, 137, 3.36
2125, 137, 2.45
2540, 137, 3.31
3429, 137, 2.73
3607, 137, 2.0
4436, 137, 3.06
4737, 137, 2.92
5365, 137, 2.09
5470, 137, 3.34
5756, 137, 2.8
6469, 137, 2.85
6621, 137, 1.9
7287, 137, 3.4
8658, 137, 3.02
8787, 137, 2.64
9063, 137, 4.11
9803, 137, 2.88
9895, 137, 2.74
10335, 137, 3.11
10943, 137, 3.77
11120, 137, 3.19
11146, 137, 2.18
11729, 137, 2.81
11808, 137, 2.3
12340, 137, 3.31
12431, 137, 2.98
12454, 137, 3.43
12475, 137, 2.07
13782, 137, 3.0
14523, 137, 2.8
14880, 137, 2.23
15371, 137, 3.35
15941, 137, 3.4
16726, 137, 2.39
16962, 137, 2.64
17118, 137, 1.99
17439, 137, 2.53
17673, 137, 2.99
653, 136, 2.61
910, 136, 3.16
948, 136, 2.74
1822, 136, 3.06
1850, 136, 3.23
2138, 136, 3.24
2273, 136, 3.52
2966, 136, 2.99
4065, 136, 2.78
4113, 136, 2.76
4443, 136, 3.04
4597, 136, 3.11
5990, 136, 3.51
6305, 136, 2.29
6557, 136, 3.3
6622, 136, 2.32
6938, 136, 2.84
7282, 136, 3.38
7423, 136, 2.76
8360, 136, 2.88
9361, 136, 2.38
9538, 136, 3.04
9881, 136, 2.15
10154, 136, 3.07
10410, 136, 2.82
10987, 136, 2.53
11756, 136, 3.06
12590, 136, 2.83
12807, 136, 3.52
13026, 136, 2.2
14059, 136, 3.15
14117, 136, 2.98
14205, 136, 1.76
14714, 136, 2.29
14787, 136, 2.92
14988, 136, 2.96
15318, 136, 2.98
15709, 136, 2.95
16057, 136, 3.52
16578, 136, 2.54
16990, 136, 3.54
17068, 136, 3.0
867, 135, 2.9
1275, 135, 3.52
1493, 135, 3.12
2210, 135, 2.85
2253, 135, 2.66
3088, 135, 3.08
3206, 135, 3.07
3358, 135, 3.48
3445, 135, 2.65
3660, 135, 3.12
4022, 135, 3.1
4307, 135, 2.75
4469, 135, 1.85
4755, 135, 3.09
4958, 135, 3.05
5088, 135, 3.32
5649, 135, 3.04
6000, 135, 3.26
6246, 135, 3.13
6789, 135, 3.04
6865, 135, 3.76
7498, 135, 2.74
8276, 135, 3.79
8341, 135, 2.94
8724, 135, 2.91
8939, 135, 2.61
9493, 135, 2.66
9599, 135, 3.18
10346, 135, 2.95
10400, 135, 3.21
10475, 135, 2.16
11790, 135, 2.79
11874, 135, 2.67
12012, 135, 3.89
12024, 135, 2.21
12579, 135, 2.19
12762, 135, 3.35
14000, 135, 3.93
14863, 135, 2.51
15194, 135, 2.27
16398, 135, 3.08
17011, 135, 3.09
17729, 135, 2.31
264, 134, 2.89
1184, 134, 3.14
2455, 134, 2.43
3753, 134, 1.94
4114, 134, 3.19
4191, 134, 3.84
4425, 134, 2.33
5049, 134, 2.87
5102, 134, 2.66
5207, 134, 2.66
5270, 134, 2.64
5442, 134, 3.03
5673, 134, 3.04
6405, 134, 2.79
7066, 134, 3.01
7078, 134, 2.92
7216, 134, 3.05
7759, 134, 3.43
8009, 134, 2.86
8236, 134, 2.9
8351, 134, 2.97
8729, 134, 2.96
8766, 134, 2.63
9086, 134, 2.06
9245, 134, 2.0
9269, 134, 2.35
9366, 134, 3.15
10728, 134, 2.37
10901, 134, 1.96
11298, 134, 2.97
11737, 134, 3.02
11764, 134, 2.78
11841, 134, 3.02
16069, 134, 1.93
16105, 134, 1.67
16787, 134, 3.19
17183, 134, 2.26
17193, 134, 2.49
17202, 134, 3.32
17353, 134, 3.87
17637, 134, 3.26
687, 133, 3.04
727, 133, 2.71
830, 133, 2.86
1188, 133, 2.93
1227, 133, 1.5
1311, 133, 3.06
1849, 133, 3.17
2295, 133, 3.18
2748, 133, 2.92
2807, 133, 2.99
4180, 133, 3.06
5100, 133, 3.66
5901, 133, 3.68
5956, 133, 2.69
6137, 133, 2.99
7098, 133, 2.85
7226, 133, 2.65
7296, 133, 3.02
7835, 133, 2.98
8000, 133, 3.32
8299, 133, 2.4
9162, 133, 3.09
9457, 133, 3.21
10653, 133, 1.99
10934, 133, 3.35
11272, 133, 3.05
11312, 133, 2.87
11628, 133, 2.95
12212, 133, 3.23
13875, 133, 3.13
14159, 133, 2.65
14373, 133, 2.57
15376, 133, 3.56
15590, 133, 3.18
15923, 133, 3.62
16331, 133, 2.59
16496, 133, 2.74
16823, 133, 2.71
17471, 133, 3.06
515, 132, 1.29
521, 132, 2.7
565, 132, 3.25
969, 132, 2.05
2231, 132, 2.11
2489, 132, 2.57
2810, 132, 2.74
2946, 132, 3.21
3067, 132, 4.35
3118, 132, 1.65
3632, 132, 1.92
3771, 132, 3.64
3973, 132, 3.29
4190, 132, 3.07
5551, 132, 2.34
5757, 132, 2.83
6009, 132, 2.23
6258, 132, 2.5
6364, 132, 2.39
7562, 132, 2.35
9057, 132, 2.05
9943, 132, 3.34
10187, 132, 3.08
10224, 132, 3.02
10843, 132, 2.64
10850, 132, 2.73
11017, 132, 3.27
11150, 132, 2.82
11177, 132, 2.86
11220, 132, 3.47
11447, 132, 3.26
11506, 132, 2.9
11742, 132, 1.78
12050, 132, 2.88
12932, 132, 2.4
12947, 132, 2.73
13070, 132, 2.22
13467, 132, 2.38
13989, 132, 3.58
14348, 132, 3.57
14914, 132, 2.73
15175, 132, 2.07
15604, 132, 3.05
15658, 132, 3.03
16097, 132, 3.53
16334, 132, 3.12
16364, 132, 2.95
16651, 132, 3.02
17240, 132, 3.32
147, 131, 2.17
1342, 131, 1.8
1343, 131, 2.83
3178, 131, 3.02
3361, 131, 2.01
4514, 131, 2.36
5733, 131, 3.28
6830, 131, 2.87
7520, 131, 2.27
7855, 131, 3.11
8592, 131, 2.32
8973, 131, 3.47
9291, 131, 2.96
9375, 131, 2.4
9402, 131, 2.4
10717, 131, 3.73
11159, 131, 3.16
11712, 131, 2.82
11873, 131, 3.05
12137, 131, 3.12
12698, 131, 3.35
12717, 131, 2.74
13552, 131, 2.76
14236, 131, 2.98
14273, 131, 3.23
15003, 131, 2.18
15179, 131, 2.87
15288, 131, 2.8
15586, 131, 2.42
16099, 131, 1.9
16679, 131, 3.02
16800, 131, 2.63
17233, 131, 3.11
17364, 131, 3.45
98, 130, 3.92
713, 130, 3.07
975, 130, 2.0
1185, 130, 2.18
1257, 130, 3.24
1345, 130, 2.95
2119, 130, 2.73
2402, 130, 2.92
2742, 130, 3.35
3474, 130, 2.88
3621, 130, 3.26
4494, 130, 2.58
4603, 130, 2.72
4642, 130, 3.41
4763, 130, 2.44
5311, 130, 2.39
5348, 130, 2.78
5600, 130, 3.58
5687, 130, 3.38
6341, 130, 2.1
6410, 130, 3.12
6551, 130, 3.01
7276, 130, 3.01
7408, 130, 3.54
7766, 130, 2.46
7792, 130, 2.92
8015, 130, 3.57
8791, 130, 3.32
8941, 130, 3.29
9203, 130, 2.66
10351, 130, 2.58
10457, 130, 2.55
10565, 130, 2.37
10891, 130, 3.25
10916, 130, 3.01
11011, 130, 2.17
11682, 130, 3.85
12685, 130, 2.9
13053, 130, 2.25
13312, 130, 2.95
13454, 130, 2.78
13531, 130, 2.3
14485, 130, 3.39
14641, 130, 3.53
16226, 130, 3.45
16950, 130, 1.96
17186, 130, 3.15
200, 129, 3.01
351, 129, 2.94
860, 129, 2.63
1339, 129, 3.07
1747, 129, 3.27
1924, 129, 1.76
2232, 129, 3.36
2481, 129, 2.24
2560, 129, 2.67
2786, 129, 2.95
3008, 129, 2.6
3339, 129, 3.19
3377, 129, 3.23
3562, 129, 3.11
3572, 129, 3.13
4589, 129, 2.73
5213, 129, 1.58
5437, 129, 2.58
5792, 129, 2.09
6903, 129, 3.33
7012, 129, 2.4
7195, 129, 2.55
7295, 129, 2.75
8104, 129, 2.37
9050, 129, 1.67
9362, 129, 3.27
9376, 129, 3.38
9998, 129, 3.15
10394, 129, 2.95
11595, 129, 3.21
12081, 129, 3.06
12768, 129, 3.49
12806, 129, 2.78
12905, 129, 3.45
12990, 129, 1.8
13473, 129, 2.85
14123, 129, 2.56
14354, 129, 2.32
14767, 129, 2.34
14888, 129, 2.98
15092, 129, 3.37
15490, 129, 3.71
15535, 129, 3.22
16086, 129, 2.02
16227, 129, 2.82
16613, 129, 1.85
16928, 129, 3.53
17084, 129, 3.71
17615, 129, 2.04
42, 128, 2.33
979, 128, 2.94
1545, 128, 2.38
1813, 128, 3.04
1919, 128, 3.0
2219, 128, 2.45
3549, 128, 2.63
3636, 128, 3.8
3695, 128, 2.34
3805, 128, 2.78
3806, 128, 2.45
3991, 128, 2.47
4894, 128, 3.33
4974, 128, 2.45
5380, 128, 2.93
5392, 128, 2.97
5691, 128, 3.38
6907, 128, 3.61
7271, 128, 3.21
7813, 128, 2.39
8996, 128, 2.84
9067, 128, 3.21
9312, 128, 3.02
9336, 128, 2.45
9451, 128, 2.38
10238, 128, 2.66
11037, 128, 2.92
11145, 128, 3.38
11300, 128, 2.8
11633, 128, 3.24
11774, 128, 3.87
13210, 128, 2.96
13429, 128, 2.65
13520, 128, 2.72
13786, 128, 3.15
13817, 128, 2.36
13911, 128, 3.29
14677, 128, 3.05
14700, 128, 3.08
16706, 128, 2.55
1009, 127, 2.95
1417, 127, 2.12
1624, 127, 2.46
2117, 127, 4.39
2632, 127, 2.97
2704, 127, 3.31
3056, 127, 2.6
3137, 127, 3.31
3669, 127, 2.9
4058, 127, 2.93
4322, 127, 3.06
5209, 127, 3.24
5453, 127, 3.06
5540, 127, 3.91
6041, 127, 2.57
6111, 127, 2.72
6682, 127, 2.57
6820, 127, 3.24
7016, 127, 4.07
7122, 127, 3.14
8081, 127, 3.43
8281, 127, 3.07
8588, 127, 3.03
8607, 127, 3.78
8927, 127, 2.72
9145, 127, 3.71
9782, 127, 2.93
9906, 127, 1.89
9931, 127, 2.49
10149, 127, 2.47
10250, 127, 3.21
10315, 127, 2.47
11230, 127, 3.0
11458, 127, 3.08
11834, 127, 2.88
11871, 127, 3.27
12936, 127, 2.63
13422, 127, 2.75
14516, 127, 3.2
15823, 127, 3.36
99, 126, 2.42
141, 126, 2.98
230, 126, 3.1
266, 126, 3.06
415, 126, 1.76
740, 126, 2.8
778, 126, 3.9
1153, 126, 2.86
1281, 126, 2.78
1522, 126, 2.62
2415, 126, 2.4
2545, 126, 2.33
2820, 126, 2.6
2894, 126, 3.76
3861, 126, 2.95
